youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_tenc1,y1_tenc2,classid.x,neg_indegree,neg_outdegree,neg_isolate,classid.y,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,sex,schooltype,nationality,age,language,gender,problem_behaviors,delinquency_history,delinquency_count,victim_history,victim_history_score,parent_relation,teacher_support,teacher_help,teacher_encouragement,classid.f,schoolid.f
35770516,357705,3577,4,1,1996,1,3,3,3,3,4,9,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,2,3,4,2,4,3,2,4,4,4,2,2,2,3,3,2,2,3,357705,0,5,0,357705,2,5,0,2,3,5,1,4,German only,14,12,Boy,0,no,0,0,0,3,5,2,3,357705,3577
35770520,357705,3577,4,1,1996,1,4,4,4,4,4,5,1,1,0,1,0,0,0,0,2,2,2,3,4,4,4,2,1,2,3,2,1,2,2,2,3,2,3,3,2,3,3,3,2,2,3,3,3,2,3,2,357705,3,5,0,357705,3,5,0,3,2,5,1,4,German only,14,16,Boy,3,no,0,1,6,2,5,3,2,357705,3577
35770521,357705,3577,4,2,1995,1,3,3,3,2,4,2,2,1,0,0,0,0,0,0,0,0,0,2,4,4,4,2,1,2,2,2,NA,NA,NA,4,4,1,4,2,3,4,4,2,2,2,4,2,4,2,NA,NA,357705,1,4,0,357705,7,4,0,4,1,4,2,4,German only,15,11,Girl,3,no,0,0,0,2,NA,NA,NA,357705,3577
35770527,357705,3577,4,2,1996,1,4,4,4,4,4,8,1,0,0,1,0,0,0,0,0,2,0,3,3,4,4,1,1,3,2,2,1,1,2,2,4,2,4,3,2,4,2,4,1,1,2,4,1,2,1,2,357705,1,1,0,357705,5,5,0,5,0,5,2,4,German only,14,16,Girl,2,no,0,1,2,2,3,1,2,357705,3577
35860111,358601,3586,5,1,1996,1,4,4,4,4,4,7,0,0,0,1,0,0,0,0,0,4,4,3,4,4,4,2,1,NA,1,3,1,1,1,1,4,1,4,4,1,5,5,4,1,1,1,3,4,1,3,2,358601,8,4,0,358601,0,5,0,0,5,5,1,5,German only,14,16,Boy,1,no,0,0,8,NA,5,3,2,358601,3586
35860112,358601,3586,5,1,1997,2,4,4,4,4,4,8,1,2,0,1,0,0,1,0,0,2,2,3,3,4,4,2,1,3,1,3,1,1,1,2,3,1,4,3,2,3,4,4,2,1,2,2,3,2,2,2,358601,5,2,0,358601,1,5,0,0,5,5,1,5,German and other nationality,13,16,Boy,4,yes,1,1,4,3,4,2,2,358601,3586
35860114,358601,3586,5,2,1995,2,3,4,3,2,4,7,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,2,1,2,5,NA,4,3,4,4,4,2,2,2,4,5,5,5,3,2,4,5,4,4,5,5,358601,2,5,0,358601,3,4,0,2,3,4,2,5,German and other nationality,15,12,Girl,0,no,0,1,4,NA,10,5,5,358601,3586
35860116,358601,3586,5,1,1995,2,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,2,2,3,2,4,1,4,3,1,5,5,5,1,1,1,4,2,2,3,2,358601,1,0,0,358601,2,5,0,1,4,5,1,5,German and other nationality,15,11,Boy,0,no,0,0,0,3,5,3,2,358601,3586
35860120,358601,3586,5,2,1996,1,4,4,4,4,4,7,0,0,0,1,0,0,0,0,2,0,0,4,4,4,4,2,1,3,4,2,2,1,2,2,3,2,3,3,2,1,3,1,1,1,2,1,3,1,2,3,358601,0,5,0,358601,3,4,0,2,3,4,2,5,German only,14,16,Girl,1,no,0,1,2,2,5,2,3,358601,3586
35860121,358601,3586,5,1,1996,1,4,4,4,4,4,9,1,1,0,1,0,0,0,0,2,2,0,4,4,4,4,2,1,2,5,NA,1,1,3,2,3,2,4,3,1,5,4,5,1,1,1,4,3,3,2,2,358601,0,3,0,358601,2,3,0,1,3,3,1,5,German only,14,16,Boy,3,no,0,1,4,NA,4,2,2,358601,3586
35860122,358601,3586,5,2,1996,2,4,4,4,4,4,4,1,1,0,2,0,0,0,1,0,2,0,2,4,4,2,2,2,2,2,3,1,3,4,3,2,3,3,1,3,4,1,1,2,3,2,3,2,1,5,4,358601,2,5,0,358601,2,5,0,1,4,5,2,5,German and other nationality,14,16,Girl,4,yes,1,1,2,2,9,5,4,358601,3586
35860123,358601,3586,5,2,1996,3,3,3,4,3,4,7,0,1,0,0,0,0,0,1,2,0,0,3,4,4,4,1,1,2,1,2,1,2,3,3,4,2,4,4,2,4,4,4,2,1,2,2,3,3,4,4,358601,0,4,0,358601,1,5,0,1,4,5,2,5,Only other nationality,14,13,Girl,1,yes,1,1,2,2,8,4,4,358601,3586
35860124,358601,3586,5,2,1996,3,4,4,3,4,4,4,0,1,0,0,1,0,0,0,2,2,0,3,4,3,4,2,1,2,1,3,1,1,1,2,3,1,4,3,2,3,3,3,2,1,3,2,1,1,3,3,358601,0,5,0,358601,2,2,0,2,1,2,2,5,Only other nationality,14,15,Girl,1,yes,1,1,4,2,6,3,3,358601,3586
35860312,358603,3586,5,2,1996,2,4,4,3,3,4,5,0,1,1,1,0,0,0,1,0,0,0,3,4,4,4,2,1,2,1,3,3,2,4,3,3,2,3,3,3,4,4,4,2,2,2,3,4,3,3,3,358603,6,2,0,358603,1,2,0,1,2,2,2,5,German and other nationality,14,14,Girl,3,yes,1,0,0,2,6,3,3,358603,3586
35860316,358603,3586,5,2,1996,1,4,4,4,4,4,3,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,3,1,1,1,2,3,1,4,3,1,4,2,3,1,1,2,1,2,2,1,1,358603,2,2,0,358603,3,5,0,3,2,5,2,5,German only,14,16,Girl,1,no,0,0,0,3,2,1,1,358603,3586
35860317,358603,3586,5,1,1996,1,4,4,4,4,4,7,1,0,0,0,0,0,0,1,2,0,0,3,4,4,4,2,1,3,3,2,1,1,2,2,4,2,4,3,1,5,3,5,1,1,1,2,3,2,3,2,358603,0,4,0,358603,2,5,0,2,3,5,1,5,German only,14,16,Boy,1,yes,1,1,2,2,5,3,2,358603,3586
35860319,358603,3586,5,2,1996,1,4,4,4,3,3,7,1,1,1,2,0,0,0,1,2,2,0,3,4,3,4,2,1,2,3,2,3,2,2,3,3,2,3,3,4,4,2,2,2,3,3,2,4,2,4,5,358603,8,2,0,358603,2,5,0,2,3,5,2,5,German only,14,15,Girl,5,yes,1,1,4,2,9,4,5,358603,3586
35860320,358603,3586,5,2,1995,1,4,4,4,3,4,7,0,1,0,2,0,0,0,0,0,0,0,3,4,4,3,2,3,3,1,3,1,1,1,1,3,1,4,2,1,5,5,5,1,1,1,1,3,1,3,3,358603,0,1,0,358603,4,5,0,4,1,5,2,5,German only,15,15,Girl,3,no,0,0,0,3,6,3,3,358603,3586
35860321,358603,3586,5,1,1996,1,4,4,4,4,4,6,1,1,0,3,0,0,0,0,NA,NA,NA,3,4,4,4,2,1,2,1,3,2,3,1,2,2,2,3,3,2,3,4,4,2,1,2,2,2,2,2,3,358603,0,3,0,358603,3,5,0,0,5,5,1,5,German only,14,16,Boy,5,no,0,NA,NA,2,5,2,3,358603,3586
35860323,358603,3586,5,2,1996,1,4,4,4,4,4,7,1,1,1,2,0,0,0,1,2,2,0,3,4,4,4,2,1,2,3,3,2,2,1,3,3,3,3,3,2,3,3,2,2,1,3,2,3,2,3,2,358603,1,1,0,358603,3,5,0,3,2,5,2,5,German only,14,16,Girl,5,yes,1,1,4,2,5,3,2,358603,3586
35860324,358603,3586,5,1,1995,2,4,4,4,4,4,5,2,1,1,3,1,1,1,1,0,2,0,3,2,4,4,2,2,2,3,2,2,4,3,3,3,2,3,3,3,3,3,2,3,2,2,2,3,3,4,4,358603,1,4,0,358603,3,0,0,0,1,0,1,5,German and other nationality,15,16,Boy,7,yes,4,1,2,2,8,4,4,358603,3586
35860326,358603,3586,5,1,1996,1,4,4,3,3,4,6,1,1,0,0,1,0,0,0,2,0,0,4,4,4,4,2,1,3,2,3,2,1,2,2,4,1,4,4,3,4,4,4,1,1,2,4,5,4,3,3,358603,1,3,0,358603,2,5,0,2,3,5,1,5,German only,14,14,Boy,2,yes,1,1,2,3,6,3,3,358603,3586
35860327,358603,3586,5,1,1996,1,4,4,4,4,4,6,0,2,0,2,0,0,0,1,0,0,0,4,4,4,4,1,1,3,1,3,2,2,4,4,4,2,4,4,2,4,4,5,2,2,2,2,5,3,3,3,358603,0,5,0,358603,2,2,0,2,1,2,1,5,German only,14,16,Boy,4,yes,1,0,0,3,6,3,3,358603,3586
36190210,361902,3619,1,2,1995,1,3,3,3,2,4,8,0,0,0,0,0,0,0,0,2,0,2,4,4,4,4,2,1,3,1,3,1,2,1,2,4,1,4,3,1,4,4,5,1,1,1,4,3,2,2,2,361902,0,2,0,361902,3,5,0,3,2,5,2,1,German only,15,11,Girl,0,no,0,1,4,3,4,2,2,361902,3619
36190211,361902,3619,1,1,1994,1,3,3,2,1,NA,4,0,0,0,1,0,0,0,1,0,2,2,3,2,3,4,2,1,2,1,2,3,2,3,3,3,2,3,2,2,3,5,3,2,1,3,2,2,2,2,3,361902,1,5,0,361902,5,5,0,5,0,5,1,1,German only,16,9,Boy,1,yes,1,1,4,2,5,2,3,361902,3619
36190212,361902,3619,1,1,1995,3,2,2,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,2,2,2,2,2,3,3,4,2,3,2,4,2,2,3,2,4,2,3,2,2,361902,1,0,0,361902,6,5,0,5,0,5,1,1,Only other nationality,15,9,Boy,0,no,0,0,0,2,4,2,2,361902,3619
36190213,361902,3619,1,2,1996,1,4,4,3,3,3,8,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,1,1,3,1,3,1,1,1,1,4,1,4,4,1,4,5,5,1,1,2,5,4,4,1,2,361902,0,5,0,361902,2,5,0,2,3,5,2,1,German only,14,14,Girl,0,no,0,1,2,3,3,1,2,361902,3619
36190216,361902,3619,1,1,1994,1,3,3,3,3,4,8,1,1,0,1,1,1,1,0,0,2,2,3,4,3,3,1,3,2,1,3,3,2,2,3,4,2,4,3,2,4,3,4,2,2,2,4,3,4,3,3,361902,10,2,0,361902,0,2,0,0,3,2,1,1,German only,16,12,Boy,3,yes,3,1,4,2,6,3,3,361902,3619
36190218,361902,3619,1,1,1994,2,2,2,3,2,3,7,3,0,0,0,0,0,0,0,2,0,0,3,3,3,2,1,1,3,2,2,1,1,1,1,2,1,3,3,2,3,5,5,2,1,1,2,2,3,3,2,361902,1,3,0,361902,4,5,0,4,1,5,1,1,German and other nationality,16,9,Boy,3,no,0,1,2,2,5,3,2,361902,3619
36190219,361902,3619,1,2,1995,1,3,3,2,2,4,8,0,0,0,0,0,0,0,1,0,2,2,4,4,4,4,2,1,3,1,3,2,2,2,3,3,2,4,3,1,5,5,5,2,2,2,3,4,4,2,2,361902,0,3,0,361902,3,5,0,2,3,5,2,1,German only,15,10,Girl,0,yes,1,1,4,3,4,2,2,361902,3619
36190220,361902,3619,1,2,1996,1,4,4,4,4,4,9,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,5,NA,2,2,2,3,2,4,4,3,2,4,4,4,2,2,2,2,3,3,2,2,361902,0,5,0,361902,3,4,0,2,3,4,2,1,German only,14,16,Girl,1,no,0,0,0,NA,4,2,2,361902,3619
36190223,361902,3619,1,1,1996,1,3,4,3,3,4,8,0,1,0,0,1,0,1,0,0,0,0,4,4,4,4,2,1,NA,1,3,1,1,1,2,4,2,4,3,2,4,5,4,2,1,2,5,5,5,2,2,361902,0,3,0,361902,2,4,0,1,4,4,1,1,German only,14,13,Boy,1,yes,2,0,0,NA,4,2,2,361902,3619
36190224,361902,3619,1,1,1995,1,3,4,3,3,4,5,1,1,0,1,0,0,0,0,0,0,0,2,2,4,4,2,1,2,5,NA,2,1,2,3,3,2,3,3,3,2,3,2,1,1,2,3,3,3,2,3,361902,1,5,0,361902,6,5,0,5,0,5,1,1,German only,15,13,Boy,3,no,0,0,0,NA,5,2,3,361902,3619
36190228,361902,3619,1,1,1995,2,2,3,3,2,3,8,0,1,0,0,0,0,0,0,2,2,0,3,4,4,4,2,1,3,1,3,1,1,2,3,2,2,3,3,3,4,2,5,3,1,2,5,4,3,2,2,361902,1,5,0,361902,2,5,0,2,3,5,1,1,German and other nationality,15,10,Boy,1,no,0,1,4,3,4,2,2,361902,3619
36520210,365202,3652,1,1,1993,NA,4,4,3,2,4,5,1,1,0,4,0,0,1,0,0,0,0,3,4,4,3,1,1,3,1,3,1,1,NA,3,4,2,4,4,1,2,4,4,1,1,1,3,3,3,2,2,365202,1,4,0,365202,4,5,0,2,3,5,1,1,NA,17,13,Boy,6,yes,1,0,0,3,4,2,2,365202,3652
36520214,365202,3652,1,2,1996,3,3,3,3,3,4,4,1,1,2,1,0,1,0,1,0,0,0,3,4,4,4,1,1,3,1,3,2,1,2,3,4,3,4,3,2,4,5,4,2,1,3,4,4,3,3,2,365202,0,2,0,365202,3,3,0,2,2,3,2,1,Only other nationality,14,12,Girl,5,yes,2,0,0,3,5,3,2,365202,3652
36520216,365202,3652,1,1,1995,1,4,4,4,4,4,3,1,0,0,1,0,0,0,0,0,2,0,3,4,4,4,2,1,3,3,2,1,1,1,3,3,2,3,3,1,5,3,5,1,1,1,3,5,1,1,1,365202,4,5,0,365202,2,5,0,1,4,5,1,1,German only,15,16,Boy,2,no,0,1,2,2,2,1,1,365202,3652
36520218,365202,3652,1,1,1995,3,3,3,3,2,3,8,1,1,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,2,1,3,2,1,4,3,1,4,3,3,1,1,1,1,2,3,1,2,365202,4,4,0,365202,1,4,0,1,4,4,1,1,Only other nationality,15,11,Boy,3,no,0,0,0,3,3,1,2,365202,3652
36520219,365202,3652,1,2,1996,3,3,NA,NA,NA,3,9,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,1,3,5,NA,1,1,5,3,3,3,4,3,2,4,3,2,3,2,3,1,2,1,1,5,365202,4,2,0,365202,1,2,0,1,2,2,2,1,Only other nationality,14,NA,Girl,1,no,0,0,0,NA,6,1,5,365202,3652
36520221,365202,3652,1,1,1996,1,3,4,3,3,NA,5,3,0,0,1,NA,NA,NA,NA,0,0,0,4,4,4,4,NA,2,3,1,3,1,1,1,1,4,1,3,3,1,5,2,4,1,1,1,3,2,2,2,2,365202,5,2,0,365202,2,3,0,1,3,3,1,1,German only,14,13,Boy,4,NA,NA,0,0,3,4,2,2,365202,3652
36520223,365202,3652,1,2,1994,1,2,3,3,2,3,5,1,0,1,1,0,0,0,0,0,0,0,3,4,4,4,1,1,3,1,3,1,1,2,2,3,1,2,3,2,2,4,5,2,1,1,1,1,1,3,3,365202,1,5,0,365202,1,2,0,1,2,2,2,1,German only,16,10,Girl,3,no,0,0,0,3,6,3,3,365202,3652
36540112,365401,3654,5,2,1994,1,3,3,2,3,4,5,3,2,0,1,0,0,0,1,0,0,0,3,4,4,4,2,1,2,1,2,2,2,3,3,2,3,3,3,4,4,4,3,2,2,2,4,4,3,4,3,365401,0,5,0,365401,4,5,0,1,4,5,2,5,German only,16,11,Girl,6,yes,1,0,0,2,7,4,3,365401,3654
36540114,365401,3654,5,2,1995,3,3,3,3,3,4,3,0,0,1,1,0,1,0,0,0,0,0,4,4,4,4,2,1,2,5,NA,2,1,3,4,4,4,4,4,2,5,2,2,2,2,4,2,4,2,3,3,365401,2,2,0,365401,1,3,0,1,3,3,2,5,Only other nationality,15,12,Girl,2,yes,1,0,0,NA,6,3,3,365401,3654
36540115,365401,3654,5,1,1996,1,3,4,3,3,4,7,2,1,0,0,0,0,0,0,2,2,0,3,4,4,4,2,1,3,3,3,1,2,2,2,3,3,3,4,3,4,4,4,2,1,1,5,5,4,2,2,365401,0,1,0,365401,3,4,0,2,3,4,1,5,German only,14,13,Boy,3,no,0,1,4,3,4,2,2,365401,3654
36540118,365401,3654,5,1,1994,1,2,2,2,2,3,8,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,2,1,1,1,2,3,2,4,3,2,3,4,3,1,1,1,2,4,2,2,3,365401,1,2,0,365401,2,5,0,1,4,5,1,5,German only,16,8,Boy,1,no,0,0,0,2,5,2,3,365401,3654
36540120,365401,3654,5,2,1995,1,4,4,4,4,4,10,0,0,0,1,0,0,0,0,0,0,0,4,4,3,4,2,1,3,1,3,1,1,1,3,3,4,3,2,1,4,2,2,1,1,3,1,1,1,2,4,365401,3,5,0,365401,0,5,0,0,5,5,2,5,German only,15,16,Girl,1,no,0,0,0,3,6,2,4,365401,3654
36540123,365401,3654,5,2,1995,2,3,4,3,3,4,6,1,1,1,0,0,0,0,0,0,0,0,3,4,4,4,2,1,2,3,2,2,1,1,3,4,1,3,3,1,2,2,2,1,1,1,2,4,2,2,2,365401,1,5,0,365401,2,5,0,2,3,5,2,5,German and other nationality,15,13,Girl,3,no,0,0,0,2,4,2,2,365401,3654
36540124,365401,3654,5,1,1996,3,2,3,2,2,4,3,1,0,1,2,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,2,2,1,1,4,3,2,4,3,2,4,4,3,2,2,3,2,4,3,3,4,365401,0,5,0,365401,1,4,0,1,4,4,1,5,Only other nationality,14,9,Boy,4,no,0,0,0,2,7,3,4,365401,3654
36540125,365401,3654,5,1,1996,3,1,3,3,1,4,7,0,1,0,0,0,1,0,0,0,0,0,4,4,4,3,2,1,3,1,3,1,1,2,1,4,1,4,3,3,5,5,3,2,2,3,3,1,2,3,3,365401,0,3,0,365401,1,3,0,1,3,3,1,5,Only other nationality,14,8,Boy,1,yes,1,0,0,3,6,3,3,365401,3654
36540211,365402,3654,5,1,1996,2,3,2,4,3,4,8,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,1,3,1,3,1,1,1,2,3,1,4,4,1,4,4,4,2,1,2,3,3,4,2,2,365402,2,5,0,365402,1,5,0,1,4,5,1,5,German and other nationality,14,12,Boy,1,no,0,0,0,3,4,2,2,365402,3654
36540212,365402,3654,5,2,1995,1,3,2,3,3,3,7,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,1,1,2,1,3,2,1,1,3,4,1,3,3,1,5,5,5,2,1,1,4,4,4,3,2,365402,0,2,0,365402,3,5,0,2,3,5,2,5,German only,15,11,Girl,3,no,0,0,0,2,5,3,2,365402,3654
36540215,365402,3654,5,1,1996,1,4,4,2,2,4,7,1,0,0,1,0,0,0,0,0,0,0,3,4,3,2,2,1,2,1,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,365402,3,0,0,365402,1,3,0,1,3,3,1,5,German only,14,12,Boy,2,no,0,0,0,2,6,3,3,365402,3654
36540216,365402,3654,5,1,1996,1,3,3,3,3,4,2,1,1,1,2,0,0,0,1,0,0,4,4,4,4,4,2,1,3,3,3,2,3,4,3,4,3,3,2,2,5,5,5,2,2,3,4,4,3,2,4,365402,3,5,0,365402,1,3,0,1,3,3,1,5,German only,14,12,Boy,5,yes,1,0,4,3,6,2,4,365402,3654
36540218,365402,3654,5,2,1996,3,2,2,3,3,3,8,0,1,0,1,0,0,0,0,0,2,0,4,4,4,4,2,1,3,1,3,1,1,2,1,3,1,4,4,1,4,5,5,1,1,1,3,3,2,1,1,365402,1,5,0,365402,2,5,0,2,3,5,2,5,Only other nationality,14,10,Girl,2,no,0,1,2,3,2,1,1,365402,3654
37150112,371501,3715,2,1,1995,1,4,4,3,3,2,6,NA,0,1,1,0,0,0,1,0,2,0,4,4,4,4,2,1,3,1,3,1,2,2,2,4,2,4,4,1,3,5,5,1,1,1,3,5,5,2,2,371501,2,1,0,371501,3,5,0,3,2,5,1,2,German only,15,14,Boy,NA,yes,1,1,2,3,4,2,2,371501,3715
37150114,371501,3715,2,2,1996,1,3,3,3,3,3,5,1,0,0,0,1,0,0,1,0,0,0,3,4,4,3,2,1,3,3,1,2,2,2,1,3,1,4,3,1,3,4,4,1,1,2,4,4,3,3,3,371501,2,0,0,371501,2,4,0,2,3,4,2,2,German only,14,12,Girl,1,yes,2,0,0,2,6,3,3,371501,3715
37150115,371501,3715,2,1,1995,1,4,4,4,4,4,6,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,4,2,3,2,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,1,3,3,371501,1,5,0,371501,3,5,0,2,3,5,1,2,German only,15,16,Boy,2,no,0,0,0,2,6,3,3,371501,3715
37150116,371501,3715,2,1,1995,1,4,4,4,4,4,9,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,3,1,1,5,1,2,1,4,3,1,5,5,5,1,1,1,4,5,3,1,2,371501,1,5,0,371501,3,5,0,1,4,5,1,2,German only,15,16,Boy,0,no,0,0,0,3,3,1,2,371501,3715
37150117,371501,3715,2,2,1995,1,3,3,2,2,3,3,1,0,1,1,0,0,0,1,0,2,2,3,4,4,4,1,1,3,5,NA,3,2,3,3,3,2,4,3,3,2,4,2,2,3,3,4,4,4,2,3,371501,3,4,0,371501,2,3,0,2,2,3,2,2,German only,15,10,Girl,3,yes,1,1,4,NA,5,2,3,371501,3715
37150210,371502,3715,2,2,1995,1,3,4,4,3,3,8,0,0,0,0,0,0,0,0,4,4,2,2,3,4,4,1,1,1,1,2,4,4,3,3,1,3,1,1,4,4,2,2,4,4,5,1,2,1,2,2,371502,2,3,0,371502,2,3,0,1,3,3,2,2,German only,15,14,Girl,0,no,0,1,10,2,4,2,2,371502,3715
37150211,371502,3715,2,2,1996,1,3,4,3,4,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,3,3,4,3,3,3,2,3,4,4,2,3,4,4,3,2,3,3,371502,2,2,0,371502,3,3,0,2,2,3,2,2,German only,14,14,Girl,1,NA,NA,NA,NA,2,6,3,3,371502,3715
37150213,371502,3715,2,1,1996,1,3,3,3,3,NA,7,1,0,0,0,NA,NA,NA,NA,2,2,2,3,4,4,4,NA,1,3,3,2,1,1,1,2,3,1,3,4,2,2,4,3,1,1,1,4,4,2,2,2,371502,1,1,0,371502,2,3,0,2,2,3,1,2,German only,14,12,Boy,1,NA,NA,1,6,2,4,2,2,371502,3715
37220310,372203,3722,4,2,1995,1,3,3,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,2,1,2,2,4,4,3,3,3,2,2,2,3,4,2,2,2,3,4,5,3,3,4,372203,1,5,0,372203,4,3,0,3,1,3,2,4,German only,15,12,Girl,0,no,0,0,0,2,7,3,4,372203,3722
37220312,372203,3722,4,1,1995,1,3,3,3,2,3,5,2,1,1,2,0,0,1,1,2,2,0,3,4,4,4,2,1,2,1,3,1,2,2,1,4,2,4,3,1,2,3,3,2,1,2,1,5,4,2,2,372203,0,4,0,372203,2,4,0,1,4,4,1,4,German only,15,11,Boy,6,yes,2,1,4,2,4,2,2,372203,3722
37220313,372203,3722,4,2,1995,1,3,4,2,3,3,4,3,3,2,3,0,0,1,1,0,0,0,2,4,4,4,1,2,2,1,2,2,1,3,3,4,3,4,4,3,4,3,3,2,1,4,3,3,3,5,5,372203,3,0,0,372203,4,4,0,3,2,4,2,4,German only,15,12,Girl,11,yes,2,0,0,2,10,5,5,372203,3722
37220314,372203,3722,4,2,1995,1,4,4,3,3,3,8,1,0,0,1,0,0,0,0,2,2,2,3,4,4,4,2,1,3,1,3,1,1,1,1,4,1,4,3,1,4,4,4,2,1,3,5,1,3,3,3,372203,0,5,0,372203,4,5,0,2,3,5,2,4,German only,15,14,Girl,2,no,0,1,6,3,6,3,3,372203,3722
37220315,372203,3722,4,1,1995,1,3,3,2,2,4,3,3,3,0,1,0,0,0,1,0,0,0,3,4,4,4,1,3,1,1,3,2,2,4,3,4,2,4,3,4,4,4,2,4,2,2,4,5,5,4,4,372203,7,1,0,372203,4,5,0,3,2,5,1,4,German only,15,10,Boy,7,yes,1,0,0,2,8,4,4,372203,3722
37220316,372203,3722,4,1,1996,1,3,4,2,1,4,2,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,2,3,3,1,2,2,2,2,3,3,3,4,4,3,5,3,3,1,2,3,3,2,2,2,2,372203,9,1,0,372203,3,3,0,0,4,3,1,4,German only,14,10,Boy,0,no,0,1,6,2,4,2,2,372203,3722
37220317,372203,3722,4,1,1996,1,4,4,4,4,3,6,1,1,0,1,0,0,0,0,0,2,2,3,4,4,4,2,1,2,2,3,1,1,2,2,4,2,4,3,2,3,4,4,1,2,2,3,2,1,2,3,372203,7,2,0,372203,3,2,0,1,2,2,1,4,German only,14,16,Boy,3,no,0,1,4,2,5,2,3,372203,3722
37220318,372203,3722,4,1,1996,1,3,4,2,3,4,7,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,2,2,1,2,2,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,2,3,2,372203,7,1,0,372203,3,5,0,3,2,5,1,4,German only,14,12,Boy,1,no,0,0,0,2,5,3,2,372203,3722
37220319,372203,3722,4,2,1996,1,3,4,2,3,3,8,3,1,0,0,0,0,0,0,0,0,0,3,4,3,4,2,1,3,2,3,1,1,1,2,4,1,4,3,2,4,4,5,1,1,1,3,5,2,3,4,372203,0,5,0,372203,3,5,0,2,3,5,2,4,German only,14,12,Girl,4,no,0,0,0,3,7,3,4,372203,3722
37220320,372203,3722,4,2,1995,1,3,4,3,3,4,7,1,0,0,0,0,0,0,1,0,0,0,3,4,4,4,1,1,3,1,3,1,1,1,3,4,1,4,3,1,4,5,5,1,1,2,2,4,4,3,3,372203,1,5,0,372203,5,5,0,2,3,5,2,4,German only,15,13,Girl,1,yes,1,0,0,3,6,3,3,372203,3722
37220321,372203,3722,4,1,1995,1,3,3,3,3,1,3,3,2,0,1,0,0,1,1,0,0,0,4,4,4,2,2,1,3,1,2,2,2,1,2,3,3,3,3,4,2,3,4,2,2,2,2,3,3,3,2,372203,0,1,0,372203,2,5,0,0,5,5,1,4,German only,15,12,Boy,6,yes,2,0,0,2,5,3,2,372203,3722
37220322,372203,3722,4,2,1996,1,4,4,4,4,1,7,1,0,0,0,0,0,1,1,0,0,0,3,4,4,NA,1,1,1,2,3,1,1,1,3,3,3,4,3,2,4,3,4,2,2,2,4,3,3,3,3,372203,1,5,0,372203,5,5,0,2,3,5,2,4,German only,14,16,Girl,1,yes,2,0,0,2,6,3,3,372203,3722
37220324,372203,3722,4,1,1995,1,4,4,3,3,4,8,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,2,3,1,1,1,2,3,2,3,3,2,5,4,4,2,1,2,3,2,2,3,4,372203,0,1,0,372203,5,5,0,3,2,5,1,4,German only,15,14,Boy,2,no,0,0,0,3,7,3,4,372203,3722
37220325,372203,3722,4,2,1995,1,4,4,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,1,4,1,4,4,1,5,5,4,1,1,1,5,2,1,2,2,372203,1,5,0,372203,4,5,0,3,2,5,2,4,German only,15,16,Girl,0,no,0,0,0,3,4,2,2,372203,3722
